factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_26_dual_style_ir_spread,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,0.0,0.002140201602943811,0.04311507816352691,-0.04989872096780757,-0.23442022438158705,0.0520389225707514,0.24439785141130688,-0.0002900454434944567,-0.04210266745863918
