factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_28_main_elg_flow_synergy,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,0.934,0.014123019871320279,0.18586022056993245,-0.028249758832355497,-0.6117106530543741,0.04237277870367577,0.7762645788312195,3.091268766185857e-05,0.006470754316163859
