factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_14_main_fund_peak_reverse_rank,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,0.946,0.1946706382832054,1.4439156278986827,0.06438969209048419,1.1608529797111782,0.13028094619272118,1.5622800026221655,0.011567854449757088,1.4296536673306135
