factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_32_momentum_flow_composite,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,0.938,0.17862647229195674,1.724579234643131,0.05173145256712629,0.9322125298121597,0.12689501972483047,1.9710643610855223,0.010085040172610367,1.5470247224915303
