trade_date,ls_ret,long_excess_ret,short_excess_ret,ic
2017-01-03,0.002138497703655074,0.0006412431148885012,0.0014972545887665736,-0.126542437861632
2017-01-04,0.005039632075333859,0.003713884033091714,0.0013257480422421437,-0.1691722772101232
2017-01-05,-0.005128162139474982,-0.0025390395262564792,-0.002589122613218503,-0.15603057412411583
2017-01-06,-0.007456804945856301,-0.006195774186101273,-0.0012610307597550295,0.19369571868849916
2017-01-09,-0.006720981268528721,-0.004340973342073468,-0.0023800079264552536,-0.0715617912578236
2017-01-10,0.008733875853975186,0.0040311231788397826,0.0047027526751354035,0.040760104439659814
2017-01-11,-0.003319227932341711,-0.003852275145226859,0.000533047212885147,-0.14060467990077224
2017-01-12,0.0014207979996415402,0.00018343623407908807,0.001237361765562453,-0.26260622857192306
2017-01-13,-0.0072420882085886,-0.006470297538638044,-0.0007717906699505547,0.10282230430379265
2017-01-16,-0.01899764385586592,-0.012881340210601472,-0.0061163036452644565,-0.3127869630269732
2017-01-17,0.004754054062882535,0.006566172800002563,-0.001812118737120028,0.16534826828367816
2017-01-18,-0.014668166307018116,-0.007868937043042548,-0.006799229263975569,0.19561645894178512
2017-01-19,0.007105234907007868,0.0031260895060874192,0.0039791454009204495,0.050837468678158665
2017-01-20,0.006936177069611828,0.0059915769072498,0.0009446001623620252,-0.1924035593832151
2017-01-23,0.0019762530666164358,0.001467987768704708,0.0005082652979117273,0.13161914368507024
2017-01-24,-0.0083056858220889,-0.00428276522481308,-0.00402292059727582,0.12593522646622632
2017-01-25,0.004933133448457198,0.0023807370266476463,0.0025523964218095523,0.0031181091419514033
2017-01-26,0.004552369341801406,0.0024950824987579594,0.002057286843043446,0.18510771593041764
2017-02-03,0.00010951420044328454,-0.00023059889931038077,0.0003401130997536658,-0.1507622305685024
2017-02-06,0.00651690945555803,0.00506332181108133,0.001453587644476697,0.1006521205283672
2017-02-07,-0.005490186902293073,-0.0014134404406363399,-0.004076746461656733,0.043993881344636346
2017-02-08,0.003551898650085191,0.003749367880630211,-0.00019746923054502104,-0.13061994597639365
2017-02-09,0.0015422043204813738,0.0011838824003501877,0.00035832192013118564,0.1550160632299983
2017-02-10,-0.006444055654998071,-0.0036875348242016905,-0.0027565208307963815,-0.16431331264926075
2017-02-13,0.006487311360298245,0.0037327280522517926,0.0027545833080464517,0.19018660210544236
2017-02-14,-0.00593085995571759,-0.002364238113245021,-0.0035666218424725686,-0.12456265398270698
2017-02-15,0.008457621502372364,0.0023713569715197898,0.006086264530852573,0.0977254762161462
2017-02-16,-0.00485396228545539,-0.0030186449896483373,-0.001835317295807052,-0.263547917152728
2017-02-17,0.004156731788754763,0.0012976963143624502,0.002859035474392313,0.23418453061543057
2017-02-20,-0.012254790060696075,-0.006971122681181858,-0.0052836673795142175,0.019277714731219607
2017-02-21,0.008969640255457887,0.0054435721799588055,0.003526068075499081,0.26372247634630624
2017-02-22,0.0008440366285625428,0.0012452266274073824,-0.0004011899988448399,0.2360476625211142
2017-02-23,0.01324379027489923,0.005698966449785093,0.007544823825114141,0.10685088139895542
2017-02-24,0.010302232836500724,0.004723988696381624,0.005578244140119102,-0.03815224788187138
2017-02-27,0.004717310652094263,0.002642343046586177,0.002074967605508087,0.08845538391406639
2017-02-28,-0.00155408180589552,-0.00018472945262739803,-0.0013693523532681221,0.009857031207027153
2017-03-01,0.003656353655437711,0.0020254460512025333,0.0016309076042351784,0.11861798132432454
2017-03-02,0.00037386274419912006,0.0011813229690431828,-0.0008074602248440625,0.028391556870224488
2017-03-03,0.005392385593763052,0.001197747710643465,0.004194637883119587,0.18122909586529967
2017-03-06,0.0010616336894342712,0.0005045467642653262,0.0005570869251689467,0.010807335875289458
2017-03-07,0.0069748079283923166,0.0031976036132980016,0.0037772043150943154,0.021477424562119787
2017-03-08,0.0003878227191414312,0.00032811161330157865,5.971110583985126e-05,-0.06803815861226402
2017-03-09,0.0007718392346682547,0.000492436416846492,0.0002794028178217632,-0.17408605030849603
2017-03-10,-0.0024932280815199103,-0.001388152401623446,-0.0011050756798964643,-0.0038692548317101868
2017-03-13,-0.006690014695435463,-0.003406057204575084,-0.003283957490860377,-0.06344599141900473
2017-03-14,-0.00015451046389185425,0.0004544548006039262,-0.0006089652644957807,-0.2076970269447728
2017-03-15,-0.0027014916892653474,-0.0020179009927235926,-0.000683590696541755,0.16134507794009864
2017-03-16,-0.006982398566377215,-0.002523520490115507,-0.0044588780762617065,-0.20363621693003062
2017-03-17,0.006160630677363129,0.002359347640776357,0.0038012830365867726,-0.12235210748112003
