factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_29_main_flow_volatility_decay,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,0.914,0.1750467330175976,1.6104400038945226,0.05226043605742408,0.926657215410938,0.12278629696017355,1.78883839530845,0.009322782065248737,1.3390822828272113
