factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_05_volume_price_divergence_cov,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,1.0,0.25225446162953513,1.9200568045993536,0.06821510077855121,1.2522848063382113,0.18403936085098382,2.152240689652858,0.014394700444378662,1.8211955388920165
