trade_date,ls_ret,long_excess_ret,short_excess_ret,ic
2017-01-03,0.0033263727499406484,0.0005703098115185604,0.0027560629384220893,0.03673133825089005
2017-01-04,0.004561179333231883,0.001122742151958768,0.0034384371812731154,0.0574901743524881
2017-01-05,0.0014738217491177081,-0.000315961858997563,0.001789783608115271,-0.11290515385677606
2017-01-06,0.00262078505876023,-0.0015633674613804473,0.004184152520140675,0.11709488610363898
2017-01-09,-0.00495827824840746,-0.0029426853917202556,-0.0020155928566872048,-0.09824629681395156
2017-01-10,0.005337695225130424,0.00210943943729009,0.0032282557878403344,0.05007604442569221
2017-01-11,-0.004246451357590924,-0.0028561357291006974,-0.0013903156284902265,-0.09877619588937148
2017-01-12,0.0017472901703881043,0.00168015170500143,6.713846538667322e-05,-0.05480892986340891
2017-01-13,-0.005198455781505784,-0.0029671377909225374,-0.002231317990583244,0.044146300019289646
2017-01-16,-0.004066314568447893,-0.003271166996232734,-0.0007951475722151602,-0.20852257994654255
2017-01-17,0.0020893712448339548,0.0014688614281341324,0.0006205098166998223,0.06916077952269392
2017-01-18,-0.009818824214906211,-0.002498579956788081,-0.007320244258118129,0.13159793225566607
2017-01-19,0.0029141656985907636,0.0010087677650667086,0.0019053979335240546,0.05393175473694139
2017-01-20,0.004766496271473479,0.0017390061461241783,0.003027490125349303,-0.024994228147515125
2017-01-23,0.002111486324650021,0.0009989651398045283,0.0011125211848454913,0.05314094505809966
2017-01-24,-0.001049971347961871,0.0004511200632607215,-0.0015010914112225928,0.08906589505621151
2017-01-25,0.0020465702822619206,0.0012048012246962613,0.0008417690575656602,0.08180362632284821
2017-01-26,0.0032787856401454607,0.001349824866778114,0.0019289607733673463,0.0791935124357218
2017-02-03,0.003083840777619782,0.0010590117841683695,0.0020248289934514116,-0.032852435004072505
2017-02-06,0.0028566747251498343,0.0018298101755855386,0.001026864549564294,-0.05750661934308907
2017-02-07,-0.0012413029320173842,-0.0005711161648347782,-0.0006701867671826051,0.054238413797728556
2017-02-08,-0.0020269581978849763,-0.0006205236079384691,-0.0014064345899465081,0.19683678288770481
2017-02-09,0.0019987998216729167,-3.744490503763444e-05,0.0020362447267105524,-0.10807586026296977
2017-02-10,0.00955010858234622,0.002251543826234024,0.007298564756112197,-0.1227469585001869
2017-02-13,-0.004355281669799938,-0.001200261310966907,-0.0031550203588330307,0.06828342477415603
2017-02-14,-0.004442654201962909,-0.002250534668575464,-0.0021921195333874446,-0.00957258172086732
2017-02-15,0.003131176026747902,0.0022720088331444266,0.0008591671936034762,0.10439038350975381
2017-02-16,-0.00039351562279364683,-0.001145715185934943,0.000752199563141296,-0.014132823269806674
2017-02-17,0.004497279157462745,0.002420582868850118,0.0020766962886126263,0.10622875623816622
2017-02-20,-0.0006326831542703569,-0.0022835522966253956,0.0016508691423550385,0.013171319659196424
2017-02-21,0.004289581132132269,0.002424764239280175,0.0018648168928520944,0.01757040313035192
2017-02-22,0.0006188094748639592,-7.991605960548306e-05,0.0006987255344694425,0.06611151065703624
2017-02-23,0.0009078898194111631,0.0028013695916176535,-0.0018934797722064906,0.10653954387977721
2017-02-24,0.002973540817632749,0.0021986645912199427,0.0007748762264128076,-0.13195857993533602
2017-02-27,0.00475629627739881,0.003943264522385098,0.0008130317550137118,0.12686416653617943
2017-02-28,-0.005440213070611052,-0.001984702533152587,-0.003455510537458465,-0.12745656570280905
2017-03-01,0.005279348718479975,0.0014534123333717112,0.003825936385108263,-0.11316003615828649
2017-03-02,-0.005407014386226111,-0.000795585279337761,-0.004611429106888349,-0.08648486724152386
2017-03-03,-0.005263591917230342,-0.0024082430382515894,-0.002855348878978753,0.025807777660668763
2017-03-06,-0.00325299562566005,-0.0013944453234565318,-0.001858550302203518,0.03536191782077923
2017-03-07,0.0009996451625708866,-5.9980610693521636e-05,0.001059625773264408,-0.08723502681300584
2017-03-08,0.0013467075781344174,0.0004965906849665929,0.000850116893167825,-0.03291146706547197
2017-03-09,-0.0032821827953197586,-0.0015255451959388811,-0.0017566375993808793,-0.15573296901816336
2017-03-10,-0.0012131833172072093,0.0003723648763365664,-0.0015855481935437752,0.07005579633470788
2017-03-13,-0.005971533309631329,-0.0018752795643393692,-0.004096253745291958,-0.036541189357398425
2017-03-14,0.002521025895005584,0.0025574533954105536,-3.64275004049704e-05,-0.1377174307631282
2017-03-15,-0.0015544701342519879,-0.0007004933786670101,-0.0008539767555849778,0.18669781343356942
2017-03-16,-0.004604044999674992,-0.0019571685398131703,-0.0026468764598618216,-0.13817390354849088
2017-03-17,0.007266043032237068,0.0018420168892013134,0.00542402614303575,-0.10777459129489422
2017-03-20,-0.005988916678293402,-0.0015533026738893487,-0.0044356140044040536,-0.19431578600925498
2017-03-21,-0.004298272576274141,-0.0008095438877452836,-0.0034887286885288567,0.07610520473509091
2017-03-22,-0.008912685786016282,-0.0031568658445717017,-0.005755819941444581,-0.04385936523912687
2017-03-23,0.003474488989202871,0.0006090532025522268,0.0028654357866506447,0.0453506265434781
2017-03-24,-0.0017589401136416769,-0.000800943760735692,-0.0009579963529059848,0.15959054270877335
2017-03-27,0.002034153694466698,0.001128514369455067,0.0009056393250116306,0.18756606528324132
2017-03-28,0.007123650448439417,0.0016285618121437396,0.005495088636295676,-0.02958494199071602
2017-03-29,0.01071620494669489,0.0021788795455344274,0.008537325401160464,0.11236372878588437
2017-03-30,-0.001724728166956635,-0.0020617264043250143,0.0003369982373683765,0.009395753056589127
2017-03-31,0.006467919727609383,0.0015532239050703054,0.004914695822539077,-0.07776818242088912
2017-04-05,0.0007492652994993852,0.0006443017663098419,0.00010496353318954071,0.007004992260443842
2017-04-06,-0.0036416293100379167,-0.001573929733234689,-0.002067699576803228,-0.07944655862495524
