factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_15_multi_dimensional_reversal,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,0.944,0.21904520484943882,1.4695732514634354,0.04672715497220613,0.7870950728644811,0.17231804987723268,1.8413664427113923,0.011977242935725796,1.333364680832441
