factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_16_price_volume_volatility_negative,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,1.0,0.23402513760398583,1.4900704747920006,0.05904277311881796,0.782004505598389,0.17498236448516788,1.9817233797897245,0.012296803224170908,1.2812229343316306
