factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_35_price_spread_momentum,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,1.0,0.15394959425761953,1.2825453626058483,0.021871029089599082,0.41519275127236377,0.13207856516802047,1.6630496091217375,0.00938689466195924,1.3050500883776448
