factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_11_volatility_turnover_coupling,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,0.949,0.17076785501077793,1.1338561207204163,0.018339412464990715,0.27765869007834976,0.15242844254578722,1.5441806989891544,0.008875338950840672,0.9620722085281515
