factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_10_deviation_volume_weighted,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,1.0,0.20017452458719023,1.309175681161964,0.021315204685001598,0.274225971606283,0.17885931990218862,1.9359392229533432,0.013240463290033751,1.4396684113055664
