factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_36_short_vol_adjusted_return,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,1.0,0.14912650645799744,1.125999669044102,0.028683654276840536,0.47209209337840335,0.1204428521811569,1.4662701283714583,0.007567740667004035,0.9504647069931084
