trade_date,ls_ret,long_excess_ret,short_excess_ret,ic
2017-01-03,-0.00021200351551079865,0.0009969222566150251,-0.001208925772125823,-0.012373873959713563
2017-01-04,-0.0033890242327882522,-0.0016473320588608915,-0.0017416921739273616,0.12878342394115816
2017-01-05,-0.0004842229569326653,0.00026061752453259064,-0.000744840481465256,0.0008502973326887882
2017-01-06,0.005722116726697924,0.0023927713903967654,0.003329345336301158,0.028546622624935854
2017-01-09,5.1354277914313073e-05,0.0006596703837873138,-0.0006083161058729998,0.11733080360516736
2017-01-10,0.001291576967173324,0.0007233111170820371,0.0005682658500912878,0.07702683648000076
2017-01-11,0.0052231420374315735,0.002498922738388183,0.0027242192990433924,0.010368241462310863
2017-01-12,0.0029112677400769836,0.0019041105028144052,0.0010071572372625792,-0.07923072416676487
2017-01-13,0.0006093116675568106,0.000463756797785677,0.00014555486977113619,-0.1600017434023396
2017-01-16,-0.005653283039563205,-0.002901719606449707,-0.002751563433113495,-0.03541995162140744
2017-01-17,-0.007423511606572274,-0.003715562218374718,-0.003707949388197556,0.06820343832251244
2017-01-18,-0.0016944591388998796,-0.0007015050438580967,-0.0009929540950417825,0.02453509861539553
2017-01-19,0.002847825740334959,0.0014456040897386098,0.0014022216505963497,-0.02018925730070991
2017-01-20,0.0009471407068752827,0.0002124638236754,0.0007346768831998831,0.0520810114015624
2017-01-23,-0.0008373113541284313,0.0001709879836559354,-0.0010082993377843671,0.08095439466306058
2017-01-24,0.002287789023753686,0.001565065627425657,0.0007227233963280301,-0.009633951461402295
2017-01-25,0.0030846792062826653,0.0007216595048924412,0.0023630197013902246,-0.0467115106754788
2017-01-26,-0.0003014478045330611,-0.0006151048513713259,0.00031365704683826434,-0.05999937424621917
2017-02-03,-0.0017781399412422822,-0.00019621201973301326,-0.0015819279215092694,-0.08883689701559723
2017-02-06,-0.0021594039678673876,-0.0007776386658983128,-0.0013817653019690748,-0.10210393766528773
2017-02-07,-0.003368224083288845,-0.0010154808675592452,-0.0023527432157296,0.050846439509181975
2017-02-08,-0.0035663318178384257,-0.000894196451004324,-0.002672135366834102,0.023550561900146913
2017-02-09,0.0018343455785322464,0.000934408237960269,0.0008999373405719786,-0.010576846015980997
2017-02-10,0.001145491789544706,0.00036183707679565236,0.0007836547127490532,-0.11482289821465703
2017-02-13,-0.00038170973417216104,-0.0006131915235843286,0.00023148178941216797,0.19058466833250276
2017-02-14,-0.004161188352590963,-0.0011572129355805131,-0.00300397541701045,-0.1036967403590123
2017-02-15,0.008620260721667078,0.002821078069054952,0.005799182652612126,0.08436402592851977
2017-02-16,-0.004345278595596467,-0.00149989864532157,-0.0028453799502748973,-0.07350134386917791
2017-02-17,0.0037385482683370973,0.0023351098871462264,0.0014034383811908722,0.04422958470436568
2017-02-20,-0.0034553493648289235,-0.00278461446256333,-0.0006707349022655948,0.012910289112468656
2017-02-21,0.0018297074294908481,0.00019405263111978502,0.0016356547983710657,0.21174776543299814
2017-02-22,0.0005730825487521449,0.0007640765776828692,-0.00019099402893072402,0.12495387485632056
2017-02-23,0.010966747255642605,0.004453516142354489,0.006513231113288116,0.11927368720233018
2017-02-24,0.00562169560442134,0.0023835340588957035,0.0032381615455256358,-0.1585722568474533
2017-02-27,0.0053786494397809765,0.0029181757064133933,0.002460473733367583,0.06360711191774494
2017-02-28,-0.006551172203182145,-0.001595309050403209,-0.004955863152778937,-0.0587843599645498
2017-03-01,0.0026340662815094364,0.0015558347580088548,0.0010782315235005817,0.16978001344749877
2017-03-02,-0.002478122275473343,0.00018346487805036456,-0.002661587153523708,0.031877008723665286
2017-03-03,0.007898856059268065,0.001605413169738216,0.006293442889529849,0.13334312821394806
2017-03-06,0.0011983365598860832,0.0003645479971489049,0.00083378856273718,-0.0260011987639528
2017-03-07,0.005164949846409052,0.0023470386237634216,0.0028179112226456296,0.1626480866732696
2017-03-08,-0.000990245568715735,0.00021813993835877133,-0.0012083855070745067,0.03155097321027558
2017-03-09,0.0062323746861378026,0.003674313748521317,0.0025580609376164853,-0.11043319347483486
2017-03-10,0.0011637320452112217,-5.1691639772445176e-05,0.0012154236849836663,0.010756635063577163
