factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_40_fund_flow_max_drawdown,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,0.946,0.07520525500334542,1.1941960983545803,0.041065122638929114,1.1240717249756345,0.0341401323644163,1.0840493263181494,0.004425037531774062,1.136645136513193
