factor,data_root,start_date,delay,listed_days,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_09_vol_adjusted_reversal,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2,20,2111,0.993,0.18200502877236946,1.292715298568948,0.026971084016892216,0.391091049070754,0.15503394475547727,1.8757037939491914,0.011436899372118187,1.3651568311231221
