factor,data_root,start_date,end_date,delay,listed_days,ls_method,quantile,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_13_main_fund_stability,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2025-02-03,2,20,top_bottom,0.3,2111,0.946,0.2666950217436617,1.8551187405029401,0.11694889210764002,1.8327410977666623,0.14974612963602169,1.7997482174049382,0.017637606617382836,1.9214996283151726
