factor,data_root,start_date,end_date,delay,listed_days,ls_method,quantile,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_33_reinstatement_residual_vol_ratio,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2025-02-03,2,20,top_bottom,0.3,2111,1.0,0.1453434262116362,2.333293311152409,0.06826855414045975,2.0202367739572384,0.07707487207117644,2.2721419968500975,0.010660169668137862,2.796435000261308
