factor,data_root,start_date,end_date,delay,listed_days,ls_method,quantile,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_opt_05_volume_price_divergence_cov_1_20,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2025-02-03,2,20,sign_weight,,2111,1.0,0.2663503827123999,2.103751897522355,0.06943121505064818,1.3008183255480377,0.19691916766175174,2.3522934671974274,0.0156145800290893,2.0573139511975254
