factor,data_root,start_date,end_date,delay,listed_days,ls_method,quantile,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_47_nonlinear_volume_price_extreme_reversal,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2025-02-03,2,20,sign_weight,,2111,0.944,0.16750769378665858,1.9932706953927022,0.05129555168199204,1.2211730382084631,0.11621214210466653,2.428265476525355,0.01103342053914477,2.145815710031922
