factor,data_root,start_date,end_date,delay,listed_days,ls_method,quantile,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_opt_47_nonlinear_volume_price_extreme_reversal_30_30_5,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2025-02-03,2,20,sign_weight,,2111,0.943,0.1903887034089661,2.1316691109501993,0.05708808562283913,1.2623866770402226,0.133300617786127,2.6715877769984746,0.012733048005349952,2.3325851074799377
