,ls_ret,long_excess_ret,short_excess_ret,ic
2017-01-02,0.00908946700591565,0.002954893413669925,0.006134573592245731,0.09464737630274053
2017-01-03,-0.012254788647658135,-0.004917923818191707,-0.007336864829466426,0.09623570411424294
2017-01-04,0.004778055899700071,0.0013838738076124273,0.0033941820920876443,0.09985094598754579
2017-01-05,0.004729920481258149,0.0018727129872065226,0.0028572074940516265,-0.23644539497782904
2017-01-06,0.007681375205361158,0.0007670417911492255,0.006914333414211937,-0.24721339868944858
2017-01-09,-0.014100734334476454,-0.004942726216733797,-0.009158008117742653,-0.058461340941162045
2017-01-10,-0.013533258125408327,-0.004155774032272842,-0.009377484093135487,-0.09261084646929456
2017-01-11,-0.003186808858438373,-0.0009322124067723848,-0.002254596451665988,0.01444867647501826
2017-01-12,-0.004845429091304486,-0.0018120299348737023,-0.0030333991564307832,0.06603535520869877
2017-01-13,0.0007669929198801748,-0.0005590190719392393,0.0013260119918194141,-0.18718979930700805
2017-01-16,0.0033083699083940234,0.0014592341605339466,0.0018491357478600777,0.38562208365142886
2017-01-17,-0.010211644730207085,-0.0039785535522742985,-0.006233091177932787,-0.20193662630490014
2017-01-18,0.025297168733972298,0.010145735377523436,0.015151433356448864,-0.230768634774972
2017-01-19,-0.009875000735236625,-0.0034857184675587357,-0.006389282267677891,0.16162211765356768
2017-01-20,-0.013361678343970378,-0.0023892675922305862,-0.010972410751739792,-0.02033229492514458
2017-01-23,0.008607428177535981,0.0025795626013817518,0.006027865576154228,-0.02277644665461384
2017-01-24,-0.001031290501552431,-0.0005104998915963221,-0.0005207906099561083,0.11460351068783757
2017-01-25,-0.0010988864971513631,-0.00048362945411867947,-0.0006152570430326843,-0.17428564405945796
2017-01-26,0.006699680432397148,0.0015624081673581043,0.005137272265039044,0.08016307120438
2017-01-27,-0.008268893560802671,-0.0011472792537215162,-0.007121614307081153,-0.18334025875309845
2017-01-30,0.004196008916683409,0.0017275792004949626,0.0024684297161884456,-0.0030983012814156164
2017-01-31,-0.0091297093618104,-0.0017180083776142702,-0.007411700984196132,0.3658892204497622
2017-02-01,-0.00015439044125876988,-0.0009675959826897255,0.0008132055414309556,-0.04678619099918914
2017-02-02,0.023196837375855265,0.006212415365551756,0.016984422010303514,0.06909447258386288
2017-02-03,-0.0022241924479068746,-0.0002837459261201998,-0.0019404465217866713,0.21189710100039996
2017-02-06,0.0033195019400525357,0.0012815846305083613,0.002037917309544174,-0.11332660669206827
2017-02-07,0.010999538651136181,0.0037711050903893213,0.007228433560746859,0.09415235990709324
2017-02-08,-0.005207999144417128,-0.0006192464147665392,-0.00458875272965059,-0.09518742907154763
2017-02-09,0.004888408534070979,0.0015712311120026703,0.0033171774220683084,0.13800978194436667
2017-02-10,-0.004456173016643727,-0.00029396034684263037,-0.0041622126698010985,0.250002673915979
2017-02-13,0.006281400573722822,0.0017627841572708794,0.004518616416451943,0.07567599016829232
2017-02-14,0.011154249786616255,0.003974289385204709,0.007179960401411544,-0.08600599622969653
2017-02-15,0.003598790973617888,0.0015588590508553261,0.002039931922762561,0.02076124309944504
2017-02-16,-0.00328572643162789,-0.0006161306718442637,-0.0026695957597836287,0.05770090424139467
2017-02-17,0.0008789205696723837,0.002071515615062655,-0.0011925950453902726,-0.1789677126550008
2017-02-20,0.002694014731960925,0.0017450137197054386,0.0009490010122554856,-0.09595602295254657
2017-02-21,-0.00876071929157485,-0.0029296211903887424,-0.005831098101186108,-0.18779963121519047
2017-02-22,-0.004687084660366094,-0.0007277524509078752,-0.003959332209458219,0.06467321925539678
2017-02-23,-0.00964222666968733,-0.003637082218131608,-0.006005144451555724,0.0543664615191463
2017-02-24,0.0036838666541662707,0.00017023842635063152,0.0035136282278156405,-0.04238723309775797
2017-02-27,0.002666510603622301,0.0013524405565404315,0.0013140700470818702,0.08326073735334184
2017-02-28,-0.0022437638141724753,-0.001028684324733748,-0.0012150794894387265,-0.03646776672703945
2017-03-01,0.004135416368786496,0.00131034350015728,0.0028250728686292173,-0.13358517932259956
2017-03-02,-0.0018610286118210721,-0.00043379067971486196,-0.0014272379321062108,-0.025674993797602123
2017-03-03,-0.007128258805228228,-0.0012435355027915797,-0.00588472330243665,-0.07605680980772316
2017-03-06,-0.0014732957473438317,-0.0004479213930481656,-0.001025374354295666,0.08191882223011876
2017-03-07,-0.003462590089874812,-0.0006493238432413216,-0.0028132662466334897,0.2617545263548856
2017-03-08,0.004023868402252334,0.0009009559826045141,0.0031229124196478185,-0.042939278984937275
2017-03-09,0.01434943409484519,0.004706159141008531,0.009643274953836656,0.12376280746131228
2017-03-10,-0.0021550969497883513,-0.0005976842950650395,-0.0015574126547233114,-0.1690688101204932
2017-03-13,0.005802752231368821,0.003148148674289074,0.0026546035570797467,0.25345062310561134
2017-03-14,-0.007754083693776396,-0.0031799108265135436,-0.004574172867262853,0.13784494180642018
2017-03-15,0.01315604880558192,0.003573585901174922,0.009582462904407,0.31171311957969466
2017-03-16,0.007179615005281516,0.0024679238810494976,0.004711691124232019,-0.19560198921349992
2017-03-17,0.01635489294617689,0.00497869165280296,0.01137620129337393,-0.0982684488811508
2017-03-20,-0.010041019255836007,-0.0036700469301108097,-0.006370972325725196,0.055167313249392426
2017-03-21,-0.004305008823325891,-0.0011535047748196864,-0.0031515040485062037,-0.038027257571668915
2017-03-22,0.00264966731305594,0.00024891157684252003,0.00240075573621342,-0.033425236927631115
2017-03-23,-0.0017041191110749162,-0.00011787428422141769,-0.0015862448268534977,0.23859213558517148
2017-03-24,-0.0016819881692709876,-0.0005641720331881466,-0.0011178161360828418,0.22474817761186305
2017-03-27,0.013281332550519139,0.005637303391016547,0.007644029159502591,0.059464614361842236
2017-03-28,0.013063888239421798,0.004908010450729828,0.00815587778869197,0.08984405712598963
2017-03-29,0.0028776305195535,0.0012153746196816367,0.001662255899871863,0.15492927085509986
2017-03-30,0.004010904227133577,0.0014801069905702163,0.0025307972365633613,0.1317528669300181
2017-03-31,0.008899737156112347,0.0036131217550898903,0.005286615401022453,0.1814729995250501
2017-04-03,0.006147260815551201,0.0024550350814168493,0.0036922257341343526,0.01823808825340332
2017-04-04,0.008418725409735988,0.003023158854319025,0.005395566555416962,-0.10691257059271765
2017-04-05,0.001006986446882141,-0.0005486107275695096,0.0015555971744516499,0.03305626970240301
2017-04-06,-0.005192091469958654,-0.0009490666277433661,-0.004243024842215289,0.07355426915079212
2017-04-07,0.0014186468807748358,0.0003327665325849813,0.0010858803481898546,0.035269684020037585
2017-04-10,0.003350509269565162,0.0020156867127876124,0.0013348225567775488,-0.09712660819896039
2017-04-11,0.0013132316036220768,0.00046223856490921946,0.000850993038712858,0.09869149572855457
2017-04-12,-0.004257812035629314,-0.0016132128110372666,-0.0026445992245920473,0.008991853529825698
2017-04-13,0.004451638672088242,0.0018411936947603461,0.002610444977327895,-0.16589062828169318
2017-04-14,0.0005769896508315156,0.00023719811336544647,0.0003397915374660672,-0.03169558610225606
2017-04-17,-0.00796905798798421,-0.0015899765759547135,-0.006379081412029497,0.051694317193831885
2017-04-18,-0.001584961725119824,-0.0011042764299532902,-0.0004806852951665338,0.04612227561966965
2017-04-19,0.002580909459975551,-0.0004420207683297865,0.0030229302283053365,-0.026646906005128895
2017-04-20,0.002387891407784319,0.000950372360080427,0.001437519047703892,-0.09680288460629374
2017-04-21,-0.001288191652797381,-2.549325709468378e-05,-0.0012626983957026976,0.0850273208188923
2017-04-24,-0.004682401010986226,-0.001724591561341214,-0.0029578094496450127,0.021282379862946885
2017-04-25,0.0036792715246082514,0.0013528614069101058,0.0023264101176981456,-0.05098946736785077
2017-04-26,0.0008635081960435963,0.00046708442079632963,0.0003964237752472656,-0.24272521886444656
2017-04-27,-0.0026244933007127996,-0.0011996987009279775,-0.0014247945997848215,0.04830066069797324
2017-04-28,-0.013735024194990099,-0.004921374514950202,-0.008813649680039896,0.156602440044433
2017-05-01,0.0027390451303131048,8.997215915399707e-05,0.0026490729711591077,0.03212948842348792
2017-05-02,0.008714826136902543,0.0031210562948211402,0.005593769842081403,0.10152329734384563
2017-05-03,0.001635229654868236,0.0008486908634568217,0.0007865387914114137,-0.20343670776471523
2017-05-04,0.007001085016791223,0.0002598275461690863,0.006741257470622132,-0.00321138580687312
2017-05-05,-0.012722296691455484,-0.004038416207046164,-0.008683880484409321,-0.003392951155904549
2017-05-08,-0.00016617373523943025,-0.0003053337015574729,0.00013915996631804286,0.1717969477487204
2017-05-09,-0.00018796531761052946,-2.978683666551808e-06,-0.0001849866339439782,0.048021230829678754
2017-05-10,0.00937581483070282,0.003290900453345423,0.006084914377357399,0.2507148348386061
2017-05-11,0.0025450362603319098,0.0013121704017306582,0.0012328658586012527,-0.22343426743503073
2017-05-12,0.015608028014995124,0.004932967498724701,0.010675060516270422,-0.04829988719127962
2017-05-15,-0.01080237569231024,-0.0019980026397749106,-0.008804373052535328,0.09050060579828602
2017-05-16,-0.002644267836580956,-0.0012818248002514575,-0.0013624430363294985,-0.07906313267760631
2017-05-17,0.003943676843701048,0.0015885855155240852,0.002355091328176964,-0.014965890691380802
2017-05-18,-0.003322406763702293,-9.684397170575676e-05,-0.0032255627919965373,0.12268692201532617
2017-05-19,-0.0008612614799707831,-0.0006724042203403082,-0.00018885725963047224,-0.21311400411609613
2017-05-22,0.007204983349796412,0.001457569623424252,0.005747413726372167,0.16716350989083015
2017-05-23,-0.011285590522707709,-0.003147830908157562,-0.008137759614550147,-0.08309416829821477
2017-05-24,0.00745909844560099,0.0012859649882819644,0.006173133457319027,-0.08408709070778514
2017-05-25,-0.0032208909410169325,-0.0006158198948657285,-0.002605071046151205,-0.04370226162562457
2017-05-26,-0.003754588306438866,-0.001663128955739888,-0.002091459350698977,-0.12012661095034179
2017-05-29,-0.0018378428724945685,-0.001060987470865575,-0.0007768554016289939,-0.06892088044826586
2017-05-30,-0.0044231859587731135,-0.0012401750507362395,-0.003183010908036875,0.21616168531545976
2017-05-31,-0.0029199990301784252,-0.001478906401758341,-0.0014410926284200837,0.11197402752806841
2017-06-01,0.010471351049116926,0.003458128575828853,0.007013222473288073,-0.007603441546085675
2017-06-02,0.006338623044903756,0.0021220262013007807,0.004216596843602977,-0.025703291878563565
2017-06-05,-0.0003225334576446256,-0.00016017865366501922,-0.00016235480397960682,-0.19375723655589772
2017-06-06,-0.001092178218752815,-0.00118851491134854,9.633669259572625e-05,0.03327952075979998
2017-06-07,-0.008301012166797453,-0.003446383686104292,-0.00485462848069316,0.05145657701362705
2017-06-08,0.001446387272860759,0.00040479314803838415,0.001041594124822375,0.12514980005827292
2017-06-09,0.003173482993388691,0.0010252263299273569,0.002148256663461334,0.07864039572576992
2017-06-12,0.00616671494817022,0.002021407711462736,0.004145307236707484,0.041685261845677314
