factor,data_root,start_date,end_date,delay,listed_days,ls_method,quantile,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_opt_01_residual_volatility_w10,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2025-02-03,2,20,sign_weight,,2111,1.0,0.3014812454104711,2.5357409840122735,0.10660697144409101,2.136687835904213,0.1948742739663801,2.6413536647378355,0.01823858853687759,2.5000911811409554
