,ls_ret,long_excess_ret,short_excess_ret,ic
2017-01-02,0.00919749642392437,0.002015044793381611,0.007182451630542758,-0.09489683609150651
2017-01-03,-0.005956675981961907,-8.748149710791639e-05,-0.005869194484853991,0.005503996178803437
2017-01-04,-0.004652501030582813,-0.004275084955103348,-0.000377416075479465,-0.0663004665062126
2017-01-05,0.00026682136920088534,-0.00037882845414065943,0.0006456498233415459,-0.28560501618321693
2017-01-06,-0.005366489732299979,-0.0020713402786680796,-0.0032951494536319,-0.32677306756748276
2017-01-09,-0.016948725150665252,-0.007014907204863145,-0.009933817945802103,-0.09054553131647974
2017-01-10,-0.01787630247957779,-0.0068292275634711085,-0.01104707491610668,-0.09225429478888203
2017-01-11,-0.004789145878822619,-0.0023069327150035037,-0.002482213163819116,0.11129245248248337
2017-01-12,-0.004624803982088843,-0.002775479937748392,-0.0018493240443404506,0.09034034091709403
2017-01-13,0.005803000281440122,0.0013645468476667253,0.004438453433773395,-0.19231921507103011
2017-01-16,0.004451938345823501,0.0018133465509675055,0.002638591794855996,0.4475410465002637
2017-01-17,-0.010025923069275303,-0.0027570314639744744,-0.007268891605300829,-0.2949369902979789
2017-01-18,0.0292150227197103,0.012972264899318742,0.016242757820391557,-0.3303703100018642
2017-01-19,-0.013923821222121185,-0.0055586549651123664,-0.00836516625700882,0.3222457321848535
2017-01-20,-0.019653410451749335,-0.006548345178568542,-0.013105065273180798,0.020594391593444616
2017-01-23,0.016939821874851005,0.007510687844476415,0.009429134030374587,0.106782178523356
2017-01-24,0.0010460424557656453,0.001972139241049142,-0.0009260967852834975,0.10996366663231864
2017-01-25,0.005065009990126006,0.003154489494418926,0.001910520495707081,-0.19155249787538736
2017-01-26,0.006280566010275015,0.0012510570171149378,0.005029508993160076,0.10749913825577839
2017-01-27,-0.009147956290518653,-0.0022287713722653835,-0.0069191849182532695,-0.19265120453503556
2017-01-30,0.005562040334677099,0.0015161689647330695,0.0040458713699440315,-0.00445736236559291
2017-01-31,-0.009462329060847478,-0.0025394323788152104,-0.006922896682032266,0.41072238910466613
2017-02-01,-0.00022153954512016297,-0.0006418960173872933,0.000420356472267131,0.11831728636776323
2017-02-02,0.025462243042993975,0.007009226314445307,0.018453016728548675,0.1859135552710971
2017-02-03,0.005666770703336992,0.0034697668306525077,0.0021970038726844797,0.35808822956803726
2017-02-06,0.008727033367162906,0.005204121853784471,0.003522911513378438,0.03080988376976655
2017-02-07,0.01786416554005389,0.009273341636239503,0.008590823903814387,0.0692845648637058
2017-02-08,0.0013673995558667743,0.0013717067754741973,-4.307219607422794e-06,-0.012304316482489632
2017-02-09,0.0035393143941357995,0.0005289561769217452,0.003010358217214055,0.13038434066375468
2017-02-10,-0.000553220780664416,0.0002856201296423319,-0.0008388409103067505,0.22430567878830174
2017-02-13,0.005832478864552532,0.0027489550236638035,0.0030835238408887288,0.0692663014490182
2017-02-14,0.010011793769737244,0.002898926126440866,0.007112867643296378,-0.02707806456482437
2017-02-15,0.00316892077351519,0.00041576084517497107,0.0027531599283402187,0.07320768057592211
2017-02-16,-0.0009855389880635036,3.3226797571419414e-05,-0.0010187657856349213,0.10019513604357277
2017-02-17,0.003117340994531883,0.003099454110625722,1.788688390616175e-05,-0.22151432182641329
2017-02-20,0.004766520108066307,0.002013357592948896,0.0027531625151174105,-0.1403576436436273
2017-02-21,-0.010683401306502019,-0.00406356099690264,-0.0066198403095993775,-0.14626351692357673
2017-02-22,-0.006615527401804689,-0.0025437121464669168,-0.004071815255337771,-0.06798211285206571
2017-02-23,-0.007247647380249156,-0.0018642434082851902,-0.005383403971963966,-0.020829031061227694
2017-02-24,-0.003739200411319306,-0.0028745497456658152,-0.0008646506656534913,-0.10967176146736592
2017-02-27,-0.0009949011802186155,-0.00012151970650998468,-0.0008733814737086306,0.03399807468106378
2017-02-28,-0.005747728502943363,-0.0010907105811095138,-0.004657017921833849,-0.027736949559214633
2017-03-01,0.0016684636323296455,-5.8441946237405926e-05,0.0017269055785670514,-0.15292197539656943
2017-03-02,-0.0013520307836860643,-0.001524014871016081,0.00017198408733001694,0.11914642770900553
2017-03-03,-0.008018396406544781,-0.0037606094889782666,-0.004257786917566515,-0.011952282830168613
2017-03-06,0.006830663164356937,0.0032478845492159665,0.0035827786151409703,0.06574786055117894
2017-03-07,-0.0005418890719040916,0.0003442994150311008,-0.0008861884869351931,0.2209795021990136
2017-03-08,0.0031593334172437936,0.001547946086974397,0.001611387330269396,-0.09468291193848423
2017-03-09,0.011976648990507363,0.00357013416499938,0.008406514825507982,0.013401755332376312
2017-03-10,-0.004679294337990825,-0.0030544761015346474,-0.001624818236456176,-0.08152195566838774
2017-03-13,0.0006195333120858668,0.0007686043891594599,-0.00014907107707359249,0.11233592124119084
2017-03-14,-0.0036904237191219638,-0.0022179144666313695,-0.0014725092524905947,-0.004685200267694418
2017-03-15,0.005967115234022845,0.0008102546559568633,0.0051568605780659815,0.13499954125206068
2017-03-16,-0.0002492986430242029,-0.0009409006412184786,0.000691601998194276,0.05498922152807975
2017-03-17,0.00722214484247879,0.002147808416615932,0.005074336425862859,-0.22318026832364335
2017-03-20,0.002773560626105672,0.0005864912110842401,0.0021870694150214324,-0.07736185587608452
2017-03-21,-0.00972446910668833,-0.003992876418318501,-0.005731592688369829,-0.03078268420220105
2017-03-22,-0.0036343080417664455,-0.002130849253769682,-0.0015034587879967625,0.033525899068993566
2017-03-23,-0.0013640765423048023,-0.000852184484507754,-0.0005118920577970483,0.1319873660316638
2017-03-24,0.0017342550858419953,0.0016992645673953241,3.499051844667138e-05,0.23457592085459153
2017-03-27,0.0071684651606775795,0.002830584850050855,0.0043378803106267246,-0.05728081904059677
2017-03-28,0.013234067832513728,0.005892283296332876,0.007341784536180852,0.0781354894518928
2017-03-29,-0.00279657957698075,-0.0015098316852771864,-0.0012867478917035636,0.208777389593098
2017-03-30,0.00351828330476455,0.0012339978642222074,0.0022842854405423427,-0.04285732733914104
2017-03-31,0.012004526078882617,0.004922578846244266,0.007081947232638355,-0.03749621801497632
2017-04-03,-0.0020046549695864327,-0.0019367215999965821,-6.793336958985075e-05,-0.15934210503315274
2017-04-04,-0.0017077580873820124,-0.0018495058826412687,0.0001417477952592571,0.05676529418838009
2017-04-05,-0.008570642801293365,-0.00499068489053772,-0.0035799579107556436,-0.027432325915102456
2017-04-06,0.002695161806833485,0.0031238695145930258,-0.00042870770775953887,0.03709220980671771
2017-04-07,-0.001126774101595859,0.0003974258376755182,-0.0015241999392713772,-0.06807984157509296
2017-04-10,0.0016243237401378629,0.0008201706059231331,0.0008041531342147298,0.11825336139345734
2017-04-11,-0.002428457922824963,-0.0001070821845916706,-0.002321375738233292,-0.14750693620063346
2017-04-12,0.005168936701559566,0.003118055716760582,0.0020508809847989847,-0.24260062109261915
2017-04-13,-0.006514977732396087,-0.003805771222107973,-0.002709206510288116,-0.036735382727472565
2017-04-14,-0.015794595047957317,-0.01029001333325456,-0.00550458171470276,-0.01614325477798805
2017-04-17,-0.0018136496853068066,0.000653088073476053,-0.0024667377587828613,0.04314221201073802
2017-04-18,-0.000813361315144636,0.0017410921971733732,-0.0025544535123180096,-0.16939521636205412
2017-04-19,0.0021469733985116685,0.0006684260431578729,0.0014785473553537952,-0.03400687943488763
2017-04-20,-0.008878273230342345,-0.0053051224185603875,-0.0035731508117819574,0.006282001719463422
2017-04-21,-0.001645246204426395,0.0010890435941344062,-0.0027342897985608017,0.15363313354838581
2017-04-24,0.0003001166440464826,0.0006892681099412538,-0.0003891514658947697,-0.03597461357782175
2017-04-25,0.006901070594334861,0.003531794285643813,0.0033692763086910476,-0.17907436877050362
2017-04-26,-0.0015001702761180073,-0.0007141782056044937,-0.0007859920705135144,-0.16498467118764248
2017-04-27,-0.009179584407231092,-0.004466773149938607,-0.004712811257292485,0.001930921568673469
2017-04-28,-0.009208392904783834,-0.00207578132470986,-0.007132611580073973,0.07158539639446133
2017-05-01,0.00010813112947326655,0.00026070165189631244,-0.0001525705224230461,-0.02979133981196008
2017-05-02,0.004052005094816051,0.000830856591349606,0.003221148503466444,-0.10656119713079343
2017-05-03,-0.0015180293398656254,-0.0018715404443071732,0.00035351110444154735,-0.09587348386707817
2017-05-04,-0.007583089333062509,-0.007660873103590017,7.778377052750779e-05,-0.06888395144705353
2017-05-05,-0.006093496520386952,0.0004264806753328052,-0.006519977195719754,0.189008073442992
2017-05-08,-0.003497290145510316,-0.0005082869043129223,-0.002989003241197394,0.18942200632214753
