,ls_ret,long_excess_ret,short_excess_ret,ic
2017-01-02,0.0035102653796198063,-0.0002364982641109431,0.003746763643730751,0.11872704046999918
2017-01-03,-0.005358914381576225,-0.0008832980979631503,-0.004475616283613075,0.04168596020252948
2017-01-04,0.005999547068852308,0.0025952015029800293,0.003404345565872278,0.05061704494147672
2017-01-05,0.002072360103164763,0.0009714975451189387,0.0011008625580458242,-0.15783874536464923
2017-01-06,0.003958360765348222,-0.001769283324576057,0.005727644089924294,-0.05037496806044067
2017-01-09,-0.00912014009964765,-0.0029575110159679426,-0.006162629083679707,-0.14275044920308189
2017-01-10,-0.002664499738701316,1.918563892151781e-05,-0.002683685377622834,-0.0013902661835191715
2017-01-11,-0.007451004140435387,-0.0027461161331383092,-0.004704888007297078,0.05338998266347532
2017-01-12,-7.256226115670648e-05,-5.039576707277721e-07,-7.20583034859786e-05,-0.0373379776435119
2017-01-13,0.002788735756187433,0.0024243830572552314,0.00036435269893220126,-0.05137257807478257
2017-01-16,-0.001830422306721698,-0.001321458287982968,-0.0005089640187387304,0.013029068431039514
2017-01-17,-0.002734761105657885,-0.001207368094194511,-0.0015273930114633736,-0.02787572285767057
2017-01-18,0.0008370307990751185,0.0005420085799713696,0.000295022219103748,-0.09754392013078866
2017-01-19,-0.0013112318013030289,-2.651804632400654e-05,-0.0012847137549790225,0.10628650662481946
2017-01-20,-0.005589837181741122,-0.0009616464419384711,-0.0046281907398026505,0.05588504460661459
2017-01-23,0.00560252412339051,0.002915737935317557,0.0026867861880729518,0.14568768554100753
2017-01-24,0.0026861579539011315,7.913540477505823e-05,0.002607022549126075,0.08357509534699781
2017-01-25,0.006758826848486104,0.0033456831351556995,0.003413143713330405,0.007293131494682281
2017-01-26,0.00482309307709208,0.0016938054506911828,0.0031292876264008953,0.01215840267068805
2017-01-27,0.00034436121286978046,0.001467736592054081,-0.0011233753791843005,-0.01423216374049981
2017-01-30,0.0006450526200234002,0.001404161187519213,-0.0007591085674958122,-0.05296219036799977
2017-01-31,-0.000701287654069384,-0.0005511203239528858,-0.0001501673301164976,0.1707161874077307
2017-02-01,-0.0025951065539615245,-0.0006235298558886328,-0.001971576698072893,0.01655753899058443
2017-02-02,0.010767332141228315,0.0023642161281724923,0.008403116013055822,-0.02406962628644235
2017-02-03,0.0007809255852594655,0.000911637833169221,-0.0001307122479097568,0.04264089002602349
2017-02-06,-0.0011519454909442728,-0.0005290573088660372,-0.0006228881820782347,0.054723043608797005
2017-02-07,0.002149962430006618,-8.138752279005304e-05,0.002231349952796671,0.08309928241245287
2017-02-08,0.0024685238742214975,0.0017452606729491046,0.0007232632012723946,0.012008921950656169
2017-02-09,0.0042192536103508906,0.0014716161450249571,0.002747637465325933,0.075463876554297
2017-02-10,0.0005547006189331496,0.0008932334215630208,-0.0003385328026298713,-0.020042537885561436
2017-02-13,0.0034682922396459376,0.0012894480488340344,0.002178844190811903,0.07277456170929464
2017-02-14,-0.000909495112261384,-0.0010604953981647259,0.00015100028590334276,0.025992152924033913
2017-02-15,0.003329533653725343,-0.0004123563619063391,0.003741890015631681,0.0032230720485691413
2017-02-16,0.0009193092217623159,0.0005492787621358304,0.00037003045962648307,0.0024445821115515677
2017-02-17,0.00013027593959288473,0.0006365588410503862,-0.0005062829014574992,-0.10584037362720727
2017-02-20,0.00011623576747118113,0.0004277481067876813,-0.00031151233931649993,0.04000241061686082
2017-02-21,-0.005099931485937592,-0.0014486401957471097,-0.003651291290190482,-0.05407285138735683
2017-02-22,0.0017838013081433201,0.00037618521802307726,0.0014076160901202424,0.0005228359405421802
2017-02-23,-0.002676594604367076,-1.1222442164785656e-05,-0.002665372162202289,0.005561258978668255
2017-02-24,2.0516607416028653e-05,-2.4434648461727285e-05,4.4951255877756155e-05,-0.010873067722338588
2017-02-27,0.00025829306733695246,-0.0010402405539499298,0.001298533621286882,0.0551976469973864
2017-02-28,-0.0005682728884509754,-0.0005251037132916773,-4.316917515929681e-05,0.0649912186269622
2017-03-01,0.0026871498981449376,0.0004989452645765922,0.002188204633568345,0.021424548299468472
2017-03-02,0.003185714550625665,0.0020264371501300953,0.0011592774004955697,0.038574667583104454
