factor,data_root,start_date,end_date,delay,listed_days,ls_method,quantile,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_add3_overnight_reversal_3_industry_inv,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2025-02-03,2,20,sign_weight,,2111,0.947,0.15152764232087657,2.6428578245377206,0.028756631153209165,0.8743904394751829,0.12277101116766738,3.3033439693421465,0.009548965677422095,2.69564355174411
