factor,data_root,start_date,end_date,delay,listed_days,ls_method,quantile,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_opt_34_reverse_vroc_rank_vol_cov_5_20,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2025-02-03,2,20,sign_weight,,2111,0.94,0.16815380949444228,2.345164420764296,0.03989615755743504,1.414684959833164,0.12825765193700728,2.4006033461984666,0.010352044960829029,2.3117374433874724
