factor,data_root,start_date,end_date,delay,listed_days,ls_method,quantile,n_days,latest_coverage,ls_ar,ls_sr,long_excess_ar,long_excess_sr,short_excess_ar,short_excess_sr,ic_mean,ic_ir
factor_add3_f18_decay90_industry,C:\Users\lzx\Desktop\研一下\量化\Project\data_1800\stock1000\data,2017-01-01,2025-02-03,2,20,sign_weight,,2111,0.949,0.15959970311631308,2.0938912244992416,0.05580961922020944,1.4900302780128558,0.10379008389610364,2.3522429703301135,0.010129438327018549,2.175303212396373
